pixel_ID,lat,lon,utm_n,utm_e,population
283,-12.3007873093,-77.1204507017,8639276.06272,269380.803307,0
284,-12.3008584411,-77.1112604704,8639276.06272,270380.803307,0
285,-12.3009292645,-77.1020701822,8639276.06272,271380.803307,0
286,-12.3009997794,-77.0928798374,8639276.06272,272380.803307,0
287,-12.3010699859,-77.0836894361,8639276.06272,273380.803307,0
288,-12.3011398839,-77.0744989787,8639276.06272,274380.803307,0
289,-12.3012094735,-77.0653084655,8639276.06272,275380.803307,0
290,-12.3012787546,-77.0561178965,8639276.06272,276380.803307,0
291,-12.3013477272,-77.0469272721,8639276.06272,277380.803307,0
292,-12.3014163913,-77.0377365926,8639276.06272,278380.803307,0
293,-12.3014847468,-77.0285458582,8639276.06272,279380.803307,0
294,-12.3015527939,-77.0193550691,8639276.06272,280380.803307,0
295,-12.3016205325,-77.0101642256,8639276.06272,281380.803307,0
296,-12.3016879625,-77.0009733279,8639276.06272,282380.803307,0
297,-12.301755084,-76.9917823762,8639276.06272,283380.803307,0
298,-12.301821897,-76.9825913709,8639276.06272,284380.803307,0
299,-12.3018884014,-76.9734003122,8639276.06272,285380.803307,0
300,-12.3019545972,-76.9642092003,8639276.06272,286380.803307,0
301,-12.3020204845,-76.9550180354,8639276.06272,287380.803307,0
302,-12.3020860632,-76.9458268179,8639276.06272,288380.803307,0
303,-12.3021513333,-76.9366355479,8639276.06272,289380.803307,0
304,-12.3022162948,-76.9274442257,8639276.06272,290380.803307,0
305,-12.3022809478,-76.9182528516,8639276.06272,291380.803307,0
306,-12.3023452921,-76.9090614257,8639276.06272,292380.803307,0
307,-12.3024093278,-76.8998699484,8639276.06272,293380.803307,0
308,-12.3024730548,-76.8906784199,8639276.06272,294380.803307,0
309,-12.3025364732,-76.8814868405,8639276.06272,295380.803307,0
310,-12.302599583,-76.8722952103,8639276.06272,296380.803307,0
311,-12.3026623842,-76.8631035297,8639276.06272,297380.803307,29
312,-12.3027248767,-76.8539117988,8639276.06272,298380.803307,1768
313,-12.3027870605,-76.844720018,8639276.06272,299380.803307,6137
314,-12.3028489356,-76.8355281875,8639276.06272,300380.803307,536
315,-12.3029105021,-76.8263363074,8639276.06272,301380.803307,26
316,-12.3029717599,-76.8171443782,8639276.06272,302380.803307,0
317,-12.3030327089,-76.8079524,8639276.06272,303380.803307,0
318,-12.3030933493,-76.798760373,8639276.06272,304380.803307,0
319,-12.303153681,-76.7895682976,8639276.06272,305380.803307,0
320,-12.3032137039,-76.7803761739,8639276.06272,306380.803307,0
321,-12.3032734182,-76.7711840022,8639276.06272,307380.803307,0
322,-12.3033328236,-76.7619917828,8639276.06272,308380.803307,0
323,-12.3033919204,-76.7527995159,8639276.06272,309380.803307,0
324,-12.3034507084,-76.7436072017,8639276.06272,310380.803307,0
325,-12.3035091876,-76.7344148405,8639276.06272,311380.803307,0
326,-12.3035673581,-76.7252224326,8639276.06272,312380.803307,0
327,-12.3036252198,-76.7160299782,8639276.06272,313380.803307,0
328,-12.3036827728,-76.7068374775,8639276.06272,314380.803307,0
329,-12.3037400169,-76.6976449308,8639276.06272,315380.803307,0
330,-12.2903413185,-77.2949755385,8640276.06272,250380.803307,0
331,-12.2904182505,-77.2857867484,8640276.06272,251380.803307,0
332,-12.2904948745,-77.2765978968,8640276.06272,252380.803307,0
333,-12.2905711905,-77.2674089838,8640276.06272,253380.803307,0
334,-12.2906471985,-77.2582200098,8640276.06272,254380.803307,0
335,-12.2907228984,-77.2490309749,8640276.06272,255380.803307,0
336,-12.2907982902,-77.2398418794,8640276.06272,256380.803307,0
337,-12.2908733739,-77.2306527236,8640276.06272,257380.803307,0
338,-12.2909481496,-77.2214635076,8640276.06272,258380.803307,0
339,-12.2910226172,-77.2122742319,8640276.06272,259380.803307,0
340,-12.2910967767,-77.2030848965,8640276.06272,260380.803307,0
341,-12.291170628,-77.1938955018,8640276.06272,261380.803307,0
342,-12.2912441713,-77.1847060479,8640276.06272,262380.803307,0
343,-12.2913174064,-77.1755165352,8640276.06272,263380.803307,0
344,-12.2913903334,-77.1663269639,8640276.06272,264380.803307,0
345,-12.2914629522,-77.1571373342,8640276.06272,265380.803307,0
346,-12.2915352629,-77.1479476465,8640276.06272,266380.803307,0
347,-12.2916072654,-77.1387579008,8640276.06272,267380.803307,0
348,-12.2916789598,-77.1295680975,8640276.06272,268380.803307,0
349,-12.2917503459,-77.1203782368,8640276.06272,269380.803307,0
350,-12.2918214239,-77.111188319,8640276.06272,270380.803307,0
351,-12.2918921937,-77.1019983444,8640276.06272,271380.803307,0
352,-12.2919626552,-77.092808313,8640276.06272,272380.803307,0
353,-12.2920328086,-77.0836182253,8640276.06272,273380.803307,0
354,-12.2921026537,-77.0744280815,8640276.06272,274380.803307,0
355,-12.2921721906,-77.0652378817,8640276.06272,275380.803307,0
356,-12.2922414192,-77.0560476263,8640276.06272,276380.803307,0
357,-12.2923103396,-77.0468573156,8640276.06272,277380.803307,0
358,-12.2923789518,-77.0376669496,8640276.06272,278380.803307,0
359,-12.2924472556,-77.0284765288,8640276.06272,279380.803307,0
360,-12.2925152512,-77.0192860532,8640276.06272,280380.803307,0
361,-12.2925829385,-77.0100955233,8640276.06272,281380.803307,0
362,-12.2926503175,-77.0009049392,8640276.06272,282380.803307,0
363,-12.2927173882,-76.9917143012,8640276.06272,283380.803307,0
364,-12.2927841506,-76.9825236095,8640276.06272,284380.803307,0
365,-12.2928506047,-76.9733328644,8640276.06272,285380.803307,0
366,-12.2929167504,-76.9641420662,8640276.06272,286380.803307,0
367,-12.2929825878,-76.954951215,8640276.06272,287380.803307,0
368,-12.2930481169,-76.9457603111,8640276.06272,288380.803307,0
369,-12.2931133376,-76.9365693547,8640276.06272,289380.803307,0
370,-12.29317825,-76.9273783462,8640276.06272,290380.803307,0
371,-12.2932428539,-76.9181872858,8640276.06272,291380.803307,0
372,-12.2933071495,-76.9089961736,8640276.06272,292380.803307,0
373,-12.2933711368,-76.89980501,8640276.06272,293380.803307,0
374,-12.2934348156,-76.8906137953,8640276.06272,294380.803307,0
375,-12.293498186,-76.8814225295,8640276.06272,295380.803307,3
376,-12.2935612481,-76.8722312131,8640276.06272,296380.803307,90
377,-12.2936240017,-76.8630398462,8640276.06272,297380.803307,380
378,-12.2936864468,-76.8538484291,8640276.06272,298380.803307,8452
379,-12.2937485836,-76.844656962,8640276.06272,299380.803307,854
380,-12.2938104119,-76.8354654452,8640276.06272,300380.803307,196
381,-12.2938719318,-76.826273879,8640276.06272,301380.803307,94
382,-12.2939331432,-76.8170822635,8640276.06272,302380.803307,0
383,-12.2939940462,-76.8078905991,8640276.06272,303380.803307,0
384,-12.2940546406,-76.7986988859,8640276.06272,304380.803307,0
385,-12.2941149266,-76.7895071243,8640276.06272,305380.803307,0
386,-12.2941749042,-76.7803153144,8640276.06272,306380.803307,0
387,-12.2942345732,-76.7711234565,8640276.06272,307380.803307,0
388,-12.2942939337,-76.7619315509,8640276.06272,308380.803307,0
389,-12.2943529857,-76.7527395979,8640276.06272,309380.803307,0
390,-12.2944117292,-76.7435475975,8640276.06272,310380.803307,0
391,-12.2944701642,-76.7343555502,8640276.06272,311380.803307,0
392,-12.2945282907,-76.7251634562,8640276.06272,312380.803307,0
393,-12.2945861086,-76.7159713156,8640276.06272,313380.803307,0
394,-12.294643618,-76.7067791288,8640276.06272,314380.803307,0
395,-12.2947008188,-76.697586896,8640276.06272,315380.803307,0
396,-12.2813054158,-77.2948971811,8641276.06272,250380.803307,0
397,-12.2813822896,-77.2857087041,8641276.06272,251380.803307,0
398,-12.2814588556,-77.2765201656,8641276.06272,252380.803307,0
399,-12.2815351138,-77.2673315657,8641276.06272,253380.803307,0
400,-12.2816110642,-77.2581429047,8641276.06272,254380.803307,0
401,-12.2816867067,-77.2489541829,8641276.06272,255380.803307,0
402,-12.2817620415,-77.2397654005,8641276.06272,256380.803307,0
403,-12.2818370683,-77.2305765578,8641276.06272,257380.803307,0
404,-12.2819117874,-77.2213876551,8641276.06272,258380.803307,0
405,-12.2819861986,-77.2121986924,8641276.06272,259380.803307,0
406,-12.2820603019,-77.2030096702,8641276.06272,260380.803307,0
407,-12.2821340973,-77.1938205886,8641276.06272,261380.803307,0
408,-12.2822075849,-77.184631448,8641276.06272,262380.803307,0
409,-12.2822807645,-77.1754422485,8641276.06272,263380.803307,0
410,-12.2823536363,-77.1662529904,8641276.06272,264380.803307,0
411,-12.2824262001,-77.1570636739,8641276.06272,265380.803307,0
412,-12.282498456,-77.1478742993,8641276.06272,266380.803307,0
413,-12.282570404,-77.1386848669,8641276.06272,267380.803307,0
414,-12.2826420441,-77.1294953768,8641276.06272,268380.803307,0
415,-12.2827133762,-77.1203058294,8641276.06272,269380.803307,0
416,-12.2827844003,-77.1111162248,8641276.06272,270380.803307,0
417,-12.2828551165,-77.1019265634,8641276.06272,271380.803307,0
418,-12.2829255247,-77.0927368454,8641276.06272,272380.803307,0
419,-12.2829956249,-77.0835470709,8641276.06272,273380.803307,0
420,-12.2830654171,-77.0743572404,8641276.06272,274380.803307,0
421,-12.2831349013,-77.0651673539,8641276.06272,275380.803307,0
422,-12.2832040776,-77.0559774118,8641276.06272,276380.803307,0
423,-12.2832729457,-77.0467874144,8641276.06272,277380.803307,0
424,-12.2833415059,-77.0375973617,8641276.06272,278380.803307,0
425,-12.283409758,-77.0284072542,8641276.06272,279380.803307,0
426,-12.2834777021,-77.019217092,8641276.06272,280380.803307,0
427,-12.2835453382,-77.0100268755,8641276.06272,281380.803307,0
428,-12.2836126661,-77.0008366047,8641276.06272,282380.803307,0
429,-12.283679686,-76.9916462801,8641276.06272,283380.803307,0
430,-12.2837463979,-76.9824559018,8641276.06272,284380.803307,0
431,-12.2838128016,-76.9732654701,8641276.06272,285380.803307,0
432,-12.2838788973,-76.9640749852,8641276.06272,286380.803307,0
433,-12.2839446848,-76.9548844474,8641276.06272,287380.803307,0
434,-12.2840101642,-76.9456938569,8641276.06272,288380.803307,0
435,-12.2840753356,-76.936503214,8641276.06272,289380.803307,0
436,-12.2841401988,-76.9273125189,8641276.06272,290380.803307,0
437,-12.2842047538,-76.9181217719,8641276.06272,291380.803307,0
438,-12.2842690007,-76.9089309732,8641276.06272,292380.803307,0
439,-12.2843329395,-76.8997401231,8641276.06272,293380.803307,2
440,-12.2843965701,-76.8905492218,8641276.06272,294380.803307,62
441,-12.2844598925,-76.8813582695,8641276.06272,295380.803307,85
442,-12.2845229068,-76.8721672665,8641276.06272,296380.803307,2162
443,-12.2845856129,-76.8629762131,8641276.06272,297380.803307,1416
444,-12.2846480108,-76.8537851095,8641276.06272,298380.803307,1963
445,-12.2847101005,-76.844593956,8641276.06272,299380.803307,214
446,-12.2847718819,-76.8354027527,8641276.06272,300380.803307,131
447,-12.2848333552,-76.8262115,8641276.06272,301380.803307,34
448,-12.2848945203,-76.817020198,8641276.06272,302380.803307,0
449,-12.2849553771,-76.8078288471,8641276.06272,303380.803307,0
450,-12.2850159257,-76.7986374475,8641276.06272,304380.803307,0
451,-12.285076166,-76.7894459994,8641276.06272,305380.803307,0
452,-12.2851360981,-76.7802545031,8641276.06272,306380.803307,0
453,-12.285195722,-76.7710629588,8641276.06272,307380.803307,0
454,-12.2852550375,-76.7618713668,8641276.06272,308380.803307,0
455,-12.2853140448,-76.7526797273,8641276.06272,309380.803307,0
456,-12.2853727439,-76.7434880406,8641276.06272,310380.803307,0
457,-12.2854311346,-76.7342963069,8641276.06272,311380.803307,0
458,-12.285489217,-76.7251045264,8641276.06272,312380.803307,0
459,-12.2855469912,-76.7159126995,8641276.06272,313380.803307,0
460,-12.285604457,-76.7067208263,8641276.06272,314380.803307,0
461,-12.2856616145,-76.6975289071,8641276.06272,315380.803307,0
462,-12.2722695067,-77.2948188859,8642276.06272,250380.803307,0
463,-12.2723463222,-77.2856307217,8642276.06272,251380.803307,0
464,-12.2724228302,-77.2764424959,8642276.06272,252380.803307,0
465,-12.2724990306,-77.2672542089,8642276.06272,253380.803307,0
466,-12.2725749234,-77.2580658608,8642276.06272,254380.803307,0
467,-12.2726505087,-77.2488774518,8642276.06272,255380.803307,0
468,-12.2727257863,-77.2396889823,8642276.06272,256380.803307,0
469,-12.2728007563,-77.2305004525,8642276.06272,257380.803307,0
470,-12.2728754187,-77.2213118626,8642276.06272,258380.803307,0
471,-12.2729497735,-77.2121232128,8642276.06272,259380.803307,0
472,-12.2730238207,-77.2029345035,8642276.06272,260380.803307,0
473,-12.2730975602,-77.1937457349,8642276.06272,261380.803307,0
474,-12.2731709921,-77.1845569072,8642276.06272,262380.803307,0
475,-12.2732441162,-77.1753680206,8642276.06272,263380.803307,0
476,-12.2733169328,-77.1661790754,8642276.06272,264380.803307,0
477,-12.2733894416,-77.1569900719,8642276.06272,265380.803307,0
478,-12.2734616428,-77.1478010103,8642276.06272,266380.803307,0
479,-12.2735335362,-77.1386118908,8642276.06272,267380.803307,0
480,-12.273605122,-77.1294227137,8642276.06272,268380.803307,0
481,-12.2736764,-77.1202334793,8642276.06272,269380.803307,0
482,-12.2737473703,-77.1110441877,8642276.06272,270380.803307,0
483,-12.2738180329,-77.1018548393,8642276.06272,271380.803307,0
484,-12.2738883878,-77.0926654343,8642276.06272,272380.803307,0
485,-12.2739584348,-77.0834759729,8642276.06272,273380.803307,0
486,-12.2740281742,-77.0742864554,8642276.06272,274380.803307,0
487,-12.2740976057,-77.065096882,8642276.06272,275380.803307,0
488,-12.2741667295,-77.055907253,8642276.06272,276380.803307,0
489,-12.2742355455,-77.0467175685,8642276.06272,277380.803307,0
490,-12.2743040537,-77.037527829,8642276.06272,278380.803307,0
491,-12.2743722541,-77.0283380346,8642276.06272,279380.803307,0
492,-12.2744401467,-77.0191481855,8642276.06272,280380.803307,0
493,-12.2745077315,-77.009958282,8642276.06272,281380.803307,0
494,-12.2745750085,-77.0007683244,8642276.06272,282380.803307,0
495,-12.2746419776,-76.9915783129,8642276.06272,283380.803307,0
496,-12.2747086388,-76.9823882477,8642276.06272,284380.803307,0
497,-12.2747749922,-76.9731981291,8642276.06272,285380.803307,0
498,-12.2748410378,-76.9640079574,8642276.06272,286380.803307,0
499,-12.2749067755,-76.9548177327,8642276.06272,287380.803307,0
500,-12.2749722053,-76.9456274554,8642276.06272,288380.803307,0
501,-12.2750373272,-76.9364371257,8642276.06272,289380.803307,0
502,-12.2751021413,-76.9272467438,8642276.06272,290380.803307,0
503,-12.2751666474,-76.91805631,8642276.06272,291380.803307,0
504,-12.2752308456,-76.9088658245,8642276.06272,292380.803307,3
505,-12.2752947359,-76.8996752876,8642276.06272,293380.803307,30
506,-12.2753583183,-76.8904846994,8642276.06272,294380.803307,496
507,-12.2754215927,-76.8812940604,8642276.06272,295380.803307,573
508,-12.2754845592,-76.8721033707,8642276.06272,296380.803307,10039
509,-12.2755472178,-76.8629126305,8642276.06272,297380.803307,3840
510,-12.2756095684,-76.8537218401,8642276.06272,298380.803307,1404
511,-12.275671611,-76.8445309998,8642276.06272,299380.803307,196
512,-12.2757333457,-76.8353401098,8642276.06272,300380.803307,130
513,-12.2757947724,-76.8261491704,8642276.06272,301380.803307,0
514,-12.2758558911,-76.8169581817,8642276.06272,302380.803307,0
515,-12.2759167018,-76.8077671441,8642276.06272,303380.803307,0
516,-12.2759772045,-76.7985760578,8642276.06272,304380.803307,0
517,-12.2760373992,-76.789384923,8642276.06272,305380.803307,0
518,-12.2760972859,-76.78019374,8642276.06272,306380.803307,0
519,-12.2761568645,-76.771002509,8642276.06272,307380.803307,0
520,-12.2762161351,-76.7618112304,8642276.06272,308380.803307,0
521,-12.2762750977,-76.7526199042,8642276.06272,309380.803307,0
522,-12.2763337522,-76.7434285308,8642276.06272,310380.803307,0
523,-12.2763920987,-76.7342371104,8642276.06272,311380.803307,0
524,-12.2764501371,-76.7250456434,8642276.06272,312380.803307,0
525,-12.2765078675,-76.7158541298,8642276.06272,313380.803307,0
526,-12.2765652897,-76.70666257,8642276.06272,314380.803307,0
527,-12.2766224039,-76.6974709642,8642276.06272,315380.803307,0
528,-12.2632335912,-77.2947406527,8643276.06272,250380.803307,0
529,-12.2633103485,-77.285552801,8643276.06272,251380.803307,0
530,-12.2633867984,-77.2763648879,8643276.06272,252380.803307,0
531,-12.263462941,-77.2671769134,8643276.06272,253380.803307,0
532,-12.2635387763,-77.2579888779,8643276.06272,254380.803307,0
533,-12.2636143042,-77.2488007815,8643276.06272,255380.803307,0
534,-12.2636895247,-77.2396126247,8643276.06272,256380.803307,0
535,-12.2637644379,-77.2304244075,8643276.06272,257380.803307,0
536,-12.2638390437,-77.2212361302,8643276.06272,258380.803307,0
537,-12.2639133421,-77.2120477931,8643276.06272,259380.803307,0
538,-12.2639873331,-77.2028593965,8643276.06272,260380.803307,0
539,-12.2640610167,-77.1936709405,8643276.06272,261380.803307,0
540,-12.2641343928,-77.1844824254,8643276.06272,262380.803307,0
541,-12.2642074616,-77.1752938515,8643276.06272,263380.803307,0
542,-12.2642802229,-77.1661052191,8643276.06272,264380.803307,0
543,-12.2643526767,-77.1569165282,8643276.06272,265380.803307,0
544,-12.2644248231,-77.1477277793,8643276.06272,266380.803307,0
545,-12.2644966621,-77.1385389726,8643276.06272,267380.803307,0
546,-12.2645681935,-77.1293501083,8643276.06272,268380.803307,0
547,-12.2646394175,-77.1201611866,8643276.06272,269380.803307,0
548,-12.264710334,-77.1109722078,8643276.06272,270380.803307,0
549,-12.264780943,-77.1017831721,8643276.06272,271380.803307,0
550,-12.2648512445,-77.0925940799,8643276.06272,272380.803307,0
551,-12.2649212384,-77.0834049313,8643276.06272,273380.803307,0
552,-12.2649909249,-77.0742157265,8643276.06272,274380.803307,0
553,-12.2650603038,-77.0650264659,8643276.06272,275380.803307,0
554,-12.2651293752,-77.0558371497,8643276.06272,276380.803307,0
555,-12.265198139,-77.0466477781,8643276.06272,277380.803307,0
556,-12.2652665952,-77.0374583514,8643276.06272,278380.803307,0
557,-12.2653347439,-77.0282688698,8643276.06272,279380.803307,0
558,-12.265402585,-77.0190793336,8643276.06272,280380.803307,0
559,-12.2654701185,-77.0098897429,8643276.06272,281380.803307,0
560,-12.2655373444,-77.0007000982,8643276.06272,282380.803307,0
561,-12.2656042628,-76.9915103995,8643276.06272,283380.803307,0
562,-12.2656708735,-76.9823206472,8643276.06272,284380.803307,0
563,-12.2657371766,-76.9731308416,8643276.06272,285380.803307,0
564,-12.265803172,-76.9639409827,8643276.06272,286380.803307,0
565,-12.2658688599,-76.954751071,8643276.06272,287380.803307,0
566,-12.26593424,-76.9455611066,8643276.06272,288380.803307,0
567,-12.2659993126,-76.9363710898,8643276.06272,289380.803307,0
568,-12.2660640775,-76.9271810208,8643276.06272,290380.803307,0
569,-12.2661285347,-76.9179908999,8643276.06272,291380.803307,15
570,-12.2661926842,-76.9088007274,8643276.06272,292380.803307,64
571,-12.2662565261,-76.8996105034,8643276.06272,293380.803307,117
572,-12.2663200602,-76.8904202283,8643276.06272,294380.803307,806
573,-12.2663832867,-76.8812299022,8643276.06272,295380.803307,1403
574,-12.2664462054,-76.8720395255,8643276.06272,296380.803307,4149
575,-12.2665088165,-76.8628490983,8643276.06272,297380.803307,1870
576,-12.2665711198,-76.8536586209,8643276.06272,298380.803307,194
577,-12.2666331154,-76.8444680936,8643276.06272,299380.803307,82
578,-12.2666948032,-76.8352775166,8643276.06272,300380.803307,35
579,-12.2667561833,-76.8260868902,8643276.06272,301380.803307,0
580,-12.2668172556,-76.8168962146,8643276.06272,302380.803307,0
581,-12.2668780202,-76.80770549,8643276.06272,303380.803307,0
582,-12.266938477,-76.7985147167,8643276.06272,304380.803307,0
583,-12.2669986261,-76.789323895,8643276.06272,305380.803307,0
584,-12.2670584673,-76.7801330251,8643276.06272,306380.803307,0
585,-12.2671180008,-76.7709421072,8643276.06272,307380.803307,0
586,-12.2671772265,-76.7617511416,8643276.06272,308380.803307,0
587,-12.2672361443,-76.7525601285,8643276.06272,309380.803307,0
588,-12.2672947544,-76.7433690682,8643276.06272,310380.803307,0
589,-12.2673530566,-76.734177961,8643276.06272,311380.803307,0
590,-12.267411051,-76.724986807,8643276.06272,312380.803307,0
591,-12.2674687376,-76.7157956065,8643276.06272,313380.803307,0
592,-12.2675261163,-76.7066043598,8643276.06272,314380.803307,0
593,-12.2675831871,-76.6974130672,8643276.06272,315380.803307,0
594,-12.2541976692,-77.2946624815,8644276.06272,250380.803307,0
595,-12.2542743683,-77.2854749422,8644276.06272,251380.803307,0
596,-12.2543507602,-77.2762873414,8644276.06272,252380.803307,0
597,-12.254426845,-77.2670996792,8644276.06272,253380.803307,0
598,-12.2545026227,-77.2579119561,8644276.06272,254380.803307,0
599,-12.2545780933,-77.2487241721,8644276.06272,255380.803307,0
600,-12.2546532568,-77.2395363276,8644276.06272,256380.803307,0
601,-12.2547281131,-77.2303484228,8644276.06272,257380.803307,0
602,-12.2548026623,-77.2211604579,8644276.06272,258380.803307,0
603,-12.2548769043,-77.2119724332,8644276.06272,259380.803307,0
604,-12.2549508391,-77.202784349,8644276.06272,260380.803307,0
605,-12.2550244668,-77.1935962054,8644276.06272,261380.803307,0
606,-12.2550977873,-77.1844080028,8644276.06272,262380.803307,0
607,-12.2551708005,-77.1752197413,8644276.06272,263380.803307,0
608,-12.2552435066,-77.1660314213,8644276.06272,264380.803307,0
609,-12.2553159055,-77.156843043,8644276.06272,265380.803307,0
610,-12.2553879971,-77.1476546065,8644276.06272,266380.803307,0
611,-12.2554597816,-77.1384661123,8644276.06272,267380.803307,0
612,-12.2555312587,-77.1292775604,8644276.06272,268380.803307,0
613,-12.2556024287,-77.1200889512,8644276.06272,269380.803307,0
614,-12.2556732913,-77.1109002849,8644276.06272,270380.803307,0
615,-12.2557438467,-77.1017115618,8644276.06272,271380.803307,0
616,-12.2558140949,-77.0925227821,8644276.06272,272380.803307,0
617,-12.2558840357,-77.083333946,8644276.06272,273380.803307,0
618,-12.2559536692,-77.0741450538,8644276.06272,274380.803307,0
619,-12.2560229955,-77.0649561057,8644276.06272,275380.803307,0
620,-12.2560920144,-77.0557671021,8644276.06272,276380.803307,0
621,-12.2561607261,-77.046578043,8644276.06272,277380.803307,0
622,-12.2562291304,-77.0373889289,8644276.06272,278380.803307,0
623,-12.2562972273,-77.0281997599,8644276.06272,279380.803307,0
624,-12.2563650169,-77.0190105363,8644276.06272,280380.803307,0
625,-12.2564324992,-77.0098212583,8644276.06272,281380.803307,0
626,-12.2564996741,-77.0006319261,8644276.06272,282380.803307,0
627,-12.2565665416,-76.9914425401,8644276.06272,283380.803307,0
628,-12.2566331018,-76.9822531004,8644276.06272,284380.803307,0
629,-12.2566993546,-76.9730636074,8644276.06272,285380.803307,0
630,-12.2567653,-76.9638740612,8644276.06272,286380.803307,0
631,-12.2568309379,-76.9546844621,8644276.06272,287380.803307,0
632,-12.2568962685,-76.9454948104,8644276.06272,288380.803307,2
633,-12.2569612916,-76.9363051063,8644276.06272,289380.803307,50
634,-12.2570260074,-76.92711535,8644276.06272,290380.803307,496
635,-12.2570904157,-76.9179255418,8644276.06272,291380.803307,1016
636,-12.2571545165,-76.9087356819,8644276.06272,292380.803307,342
637,-12.2572183099,-76.8995457707,8644276.06272,293380.803307,632
638,-12.2572817958,-76.8903558083,8644276.06272,294380.803307,1563
639,-12.2573449743,-76.8811657949,8644276.06272,295380.803307,2623
640,-12.2574078453,-76.8719757309,8644276.06272,296380.803307,2120
641,-12.2574704088,-76.8627856165,8644276.06272,297380.803307,408
642,-12.2575326649,-76.8535954519,8644276.06272,298380.803307,84
643,-12.2575946134,-76.8444052373,8644276.06272,299380.803307,50
644,-12.2576562544,-76.8352149731,8644276.06272,300380.803307,24
645,-12.2577175879,-76.8260246595,8644276.06272,301380.803307,0
646,-12.2577786139,-76.8168342966,8644276.06272,302380.803307,0
647,-12.2578393324,-76.8076438848,8644276.06272,303380.803307,0
648,-12.2578997433,-76.7984534244,8644276.06272,304380.803307,0
649,-12.2579598467,-76.7892629155,8644276.06272,305380.803307,0
650,-12.2580196426,-76.7800723583,8644276.06272,306380.803307,0
651,-12.2580791308,-76.7708817533,8644276.06272,307380.803307,0
652,-12.2581383116,-76.7616911005,8644276.06272,308380.803307,0
653,-12.2581971847,-76.7525004003,8644276.06272,309380.803307,0
654,-12.2582557503,-76.7433096528,8644276.06272,310380.803307,0
655,-12.2583140082,-76.7341188584,8644276.06272,311380.803307,0
656,-12.2583719586,-76.7249280173,8644276.06272,312380.803307,0
657,-12.2584296014,-76.7157371297,8644276.06272,313380.803307,0
658,-12.2584869366,-76.7065461959,8644276.06272,314380.803307,0
659,-12.2585439641,-76.6973552161,8644276.06272,315380.803307,0
660,-12.2451617409,-77.2945843724,8645276.06272,250380.803307,0
661,-12.2452383816,-77.2853971452,8645276.06272,251380.803307,0
662,-12.2453147155,-77.2762098564,8645276.06272,252380.803307,0
663,-12.2453907426,-77.2670225064,8645276.06272,253380.803307,0
664,-12.2454664627,-77.2578350953,8645276.06272,254380.803307,0
665,-12.245541876,-77.2486476235,8645276.06272,255380.803307,0
666,-12.2456169824,-77.2394600911,8645276.06272,256380.803307,0
667,-12.2456917819,-77.2302724984,8645276.06272,257380.803307,0
668,-12.2457662744,-77.2210848457,8645276.06272,258380.803307,0
669,-12.24584046,-77.2118971331,8645276.06272,259380.803307,0
670,-12.2459143387,-77.2027093611,8645276.06272,260380.803307,0
671,-12.2459879105,-77.1935215297,8645276.06272,261380.803307,0
672,-12.2460611753,-77.1843336392,8645276.06272,262380.803307,0
673,-12.2461341331,-77.17514569,8645276.06272,263380.803307,0
674,-12.246206784,-77.1659576821,8645276.06272,264380.803307,0
675,-12.2462791279,-77.156769616,8645276.06272,265380.803307,0
676,-12.2463511648,-77.1475814918,8645276.06272,266380.803307,0
677,-12.2464228947,-77.1383933097,8645276.06272,267380.803307,0
678,-12.2464943175,-77.1292050701,8645276.06272,268380.803307,0
679,-12.2465654334,-77.1200167732,8645276.06272,269380.803307,0
680,-12.2466362423,-77.1108284192,8645276.06272,270380.803307,0
681,-12.2467067441,-77.1016400083,8645276.06272,271380.803307,0
682,-12.2467769389,-77.0924515408,8645276.06272,272380.803307,0
683,-12.2468468266,-77.083263017,8645276.06272,273380.803307,0
684,-12.2469164073,-77.0740744371,8645276.06272,274380.803307,0
685,-12.2469856809,-77.0648858014,8645276.06272,275380.803307,0
686,-12.2470546474,-77.05569711,8645276.06272,276380.803307,0
687,-12.2471233068,-77.0465083633,8645276.06272,277380.803307,0
688,-12.2471916592,-77.0373195615,8645276.06272,278380.803307,0
689,-12.2472597044,-77.0281307049,8645276.06272,279380.803307,0
690,-12.2473274426,-77.0189417936,8645276.06272,280380.803307,0
691,-12.2473948736,-77.0097528279,8645276.06272,281380.803307,0
692,-12.2474619975,-77.0005638082,8645276.06272,282380.803307,0
693,-12.2475288142,-76.9913747345,8645276.06272,283380.803307,0
694,-12.2475953238,-76.9821856072,8645276.06272,284380.803307,0
695,-12.2476615263,-76.9729964266,8645276.06272,285380.803307,0
696,-12.2477274216,-76.9638071928,8645276.06272,286380.803307,2
697,-12.2477930097,-76.9546179061,8645276.06272,287380.803307,38
698,-12.2478582907,-76.9454285668,8645276.06272,288380.803307,610
699,-12.2479232644,-76.9362391751,8645276.06272,289380.803307,592
700,-12.247987931,-76.9270497313,8645276.06272,290380.803307,3186
701,-12.2480522904,-76.9178602355,8645276.06272,291380.803307,5925
702,-12.2481163425,-76.9086706881,8645276.06272,292380.803307,2138
703,-12.2481800875,-76.8994810893,8645276.06272,293380.803307,2573
704,-12.2482435252,-76.8902914394,8645276.06272,294380.803307,2642
